Observed_Outcome,Covariance_Ratios
1,0.9987892994926524
2,1.0033417458046456
3,1.0023294110950496
4,0.9990458933043059
5,1.0036163663755941
6,0.999592392252786
7,0.9997365824843206
8,0.6969411143236953
9,1.0031825485624553
10,0.998778306918879
11,0.999947715254799
12,0.9993447660323421
13,0.9992631364819667
14,0.9998509258436215
15,1.006567395232633
16,1.0018052445119399
17,1.0031130955899754
18,0.9999196113331174
19,1.000293914024182
20,1.0027767595831714
21,1.0017037969652056
22,0.9371985344873568
23,1.0055282246952537
24,1.0060599818534015
25,1.0047829952371288
26,1.0044159910197785
27,1.0037986789804838
28,1.0018379645713666
29,1.0059619923224692
30,1.0126397002657654
31,1.0000475658512396
32,1.0002128336279852
33,0.9996358179820284
34,0.9999253810501563
35,1.0004522171310464
36,1.0003191808407719
37,1.0000421226285132
38,1.000607339946977
39,0.9995004728090919
40,0.9999485056185047
41,0.9999862895347946
42,0.9996191719783577
43,0.9995999514318666
44,0.9989822416178062
45,1.0003251122005303
46,0.99965638987744
47,1.0007446461287497
48,1.0002050843098602
49,0.9999838159974908
50,0.9999898875250117
51,0.9999923461921069
52,0.999994313111648
53,0.9999946646179306
54,0.9999933146097042
55,0.9999913080416195
56,0.9999966740533435
57,0.9999896362068909
58,0.9999980917138345
59,0.9999942133588431
60,0.9999962140052797
61,0.999995763942003
62,0.9999936347899046
63,0.9999859210627332
64,1.0000045805153175
65,0.9999933782223034
66,0.9999945054961643
67,0.9999928890912312
68,0.9999874770098862
69,0.9999931615080944
70,0.9999967352695249
71,0.9999924095460603
72,1.0000174715731303
73,0.999991408113766
74,0.9999890613468378
75,0.9999883237246016
76,0.9999935475113626
77,0.9999949251569886
78,0.9999894058852405
79,0.9999924957345067
80,0.999996646886831
81,1.0000012098630044
82,0.99999423371942
83,0.9999947217518483
84,0.9999928654432833
85,0.9999936382857081
86,0.999997461239664
87,0.9999954667111703
88,0.9999966453587198
89,0.9999929949564347
90,0.9999931624246349
91,0.9999908151111825
92,0.9999930341370044
93,0.9999961321669983
94,0.9999926344573734
95,0.9999904151735225
96,0.9999940604012816
97,0.9999939445606061
98,0.999991149043168
99,0.9999924777442628
100,0.9999952799440112
101,0.9999981473653784
102,0.9999901997031054
103,0.9999968900637739
104,0.9999983594387231
105,0.9999941838286096
106,0.9999925168996966
107,0.9999961651685048
108,0.9999956254023605
109,0.9999929135580016
110,0.9999960272347037
111,0.9999957894970014
112,0.9999923798334978
113,0.999991690759977
114,0.9999991372841536
115,1.0000003316552684
116,0.9999952773705263
117,0.9999908767321245
118,0.9999897818629898
119,0.9999906576360335
120,0.99999374228975
121,0.9999903228685703
122,0.999990653997419
123,0.9999931719446966
124,0.9999958903263514
125,0.9999984922557182
126,0.9999960004703637
127,0.999991275576924
128,0.9999941399681462
129,0.9999961321139992
130,0.999998754454283
131,0.9999924215150016
132,1.000018516982169
133,0.9999957943961196
134,0.9999913970170099
135,0.9999929954707539
136,0.9999892141929334
137,0.9999932145001971
138,0.9999888912123746
139,0.9999980849532091
140,0.999990204684455
141,0.999994680928498
142,1.0000005753638475
143,1.0000114884231743
144,0.9999993381490904
145,0.9999926033068591
146,1.0000260748706291
147,0.9999995773894512
148,1.000024821168813
149,1.0000166679978886
150,1.000002270941381
151,0.9999976921296113
152,0.9999968083179086
153,0.999994105794835
154,0.9999884115601781
155,1.0000015059763878
156,0.999999466876316
157,0.9999924110876742
158,0.9999891348147276
159,0.9999957513257608
160,0.9999907619810786
161,1.000012433253141
162,1.0000028214835281
163,1.0000142654345374
164,1.000016117512866
165,1.0000213053555451
166,1.0000242157428934
167,0.9999974742539817
168,0.9999955322810681
169,0.9999999295502693
170,0.9999954982124357
171,0.9999910899854054
172,0.9999934006722483
173,0.999996248823375
174,0.9999908479809095
175,0.9294987249662573
176,0.9286600866414759
177,1.2775700455118095
178,1.0017547755525424
179,0.9905272869989584
180,0.9685763469038758
181,0.9886659799159827
182,0.98283477264392
183,0.9910787404371789
184,0.9846537515904632
185,0.9959426040571951
186,0.9913441645028866
187,0.9998786555518705
188,0.9999622556356881
189,0.9999595812878632
190,0.9999864225592523
191,0.9998374331563421
192,0.9999870390941457
193,0.9999892909426327
194,0.9999742699222782
195,0.9999257087735455
196,0.9999702291879969
197,1.0000043581886122
198,0.9999757406884443
199,1.0002425218490787
200,1.0001233959176117
201,1.000084300157136
202,1.0000760700595308
203,1.0004351433220136
204,1.0000288143034715
205,1.000020251564725
206,1.0000668401031187
207,1.0002264883661338
208,1.0000598852256541
209,1.000037721276094
210,1.0000512737417153
211,1.0000038439009076
212,0.9999867637694176
213,1.00001517904013
214,0.999851251089691
215,0.9999167229218289
216,0.9999693238280792
217,0.9999308212311275
218,0.9999413312719754
219,1.000065408956622
220,0.9998641012361299
221,0.9996191025055144
222,1.000044456172464
223,0.9999433627392531
224,0.9999561412219932
225,1.0000761237825253
226,0.9999829537921787
227,0.9999668611243376
228,0.9999954058727664
229,0.9999971649572187
230,1.0000334213183175
231,1.000035817185817
232,0.9994156221890398
233,0.9997349754749202
234,1.0001367346721373
235,0.9999924846228403
236,1.000020383967664
237,1.0000089805521204
238,1.00023470704891
239,1.0000125887495626
240,0.9999960589190875
241,1.0000468641142706
242,0.9999631337731416
243,1.00003541992354
244,0.999967566474784
245,1.000015339773039
246,1.0001231221611806
247,1.0000720903501967
248,1.0000760573037946
249,1.0001212899733112
250,1.000052248305438
251,0.9999834152003297
252,0.9999941311069077
253,1.000007714971999
254,1.0000179431642926
255,1.0000013987618435
256,1.0000109703595574
257,1.0000067502694379
258,1.0000044878925185
259,0.9999939279397996
260,0.9999873869769185
261,0.9999948922857987
262,0.9999937074133092
263,0.999989468531812
264,0.9999996694335738
265,0.9999910504775037
266,0.9999924046012694
267,0.9999946893380889
268,0.9999890277900574
269,0.9999970950333475
270,1.0000077875725197
271,0.9999868536318954
272,0.999987904415562
273,0.9999826882043665
274,0.9999891286913475
275,0.99998682423768
276,0.9999988209703141
277,0.9999904238021624
278,0.9999856243077656
279,0.9999909158813653
280,0.9999927698798068
281,0.9999891616239104
282,1.000027999044706
283,1.0000050185474907
284,0.9999817191340187
285,1.0000141314974278
286,0.9999903531918591
287,0.9999861920415618
288,0.99999769766616
289,0.9999855657020219
290,0.9999885608846264
291,0.9999817141708209
292,0.9999819274855235
293,0.9999867731620804
294,0.9999830293064312
295,0.9999969594678241
296,0.9999935567977374
297,0.9999999956053927
298,0.9999903024760937
299,0.9999928002661129
300,0.9999870870859312
301,1.000002783635999
302,0.9999963599291163
303,0.9999950257045085
304,0.9999963522814981
305,0.9999969961931464
306,0.9999552336353073
307,1.0000018283156782
308,0.9999999094910722
309,0.9999867522515747
310,1.0000021227507563
311,1.0000021227507563
312,0.9999852976973084
313,0.9999949016725889
314,0.9999982818329671
315,0.9999925706653184
316,0.9999930115062093
317,0.9999990824368084
318,1.0000334881571022
319,0.9999381694776108
320,0.9999813448937015
321,0.9998565245392242
322,1.000117889253344
323,1.0000706938534465
324,1.0001786302867925
325,0.9999974449866142
326,0.9999313100547849
327,0.9999890631063959
328,1.000089905965121
329,0.9999990566584502
330,1.0003725867029227
331,0.9999983814561523
332,1.0000089534632013
333,1.0000029995940176
334,1.0000101194643451
335,1.000007510274648
336,1.0000087150128114
337,1.0000018152014352
338,1.0003534122354112
339,1.0000015241626945
340,0.9999973676714891
341,0.9999994789054678
342,0.9999661442606893
343,0.9999949686643521
344,1.0000026078091655
345,1.000004770187944
346,1.0000132645179256
347,0.9999908544193412
348,0.9999988618104976
349,1.0000045090004719
350,1.0000055153370815
351,1.0000083843007694
352,1.0000016105669902
353,1.001303169076713
354,1.000004301276305
355,1.0000127913675816
356,1.0000071194289073
357,1.0000093657144136
358,1.000020608532763
359,1.0048325917025156
360,0.9999891042223711
361,0.9999906835756159
362,0.9999668598280398
363,0.9999729125674844
364,0.999937480975209
365,0.9999626505766495
366,1.0000489863675586
367,0.9999983533713713
368,0.9999913367387545
369,0.9999601859145725
370,0.9999397624823975
371,0.9999086999096385
372,1.0001485044139962
373,1.0000683775064616
374,1.0000380850400208
375,1.0000029253559588
376,0.9999461021722709
377,0.9999255888897967
378,0.9999453598092055
379,0.9999377496238139
380,0.9999531906556388
381,0.9999385437169885
382,0.999960428344925
383,0.9999549442837119
384,1.0000114557756117
385,0.999969841207842
386,0.9999953243927305
387,0.9999335291167704
388,1.0000871225733894
389,1.0001259880797253
390,0.9998801703439592
391,1.0000084571487127
392,1.0000851041066323
393,1.0002363812590658
394,1.000185745058878
395,1.0005354987826907
396,1.000101367259213
397,1.000472949719183
398,0.9999853244448864
399,0.9999898034356499
400,0.999964230523521
401,0.9999686225353159
402,0.9999509556167918
403,0.9999591379560798
404,1.0000387384838378
405,1.0000167504836135
406,1.0000431142215969
407,0.9999580889792964
408,1.0000080358063188
409,0.9999196471047278
410,1.0000863681107268
411,1.0000306806098942
412,0.9998836899844582
413,0.9999164448743717
414,0.9999458111391103
415,0.9999411056445363
416,0.9999475232172789
417,0.9999332242236623
418,0.9999422230119358
419,0.9999273413873793
420,0.9999507733153198
421,0.9999324631332261
422,0.9999598964512777
