"Observed_Outcome","Residuals","Standard_Errors","Z_Values"
184,0.422698921974941,1.64878235679374,0.256370357332627
185,0.459622796617258,1.59924575581784,0.287399728869194
186,-0.25314432263843,1.55827442131751,-0.162451696039776
187,-1.86848617807846,2.01509919675153,-0.92724277846499
188,-0.380875636458164,2.00648923981318,-0.189821918254407
189,-0.916806864517029,1.75091612389182,-0.523615524471391
190,-0.350071035154767,0.266303787208672,-1.31455522590994
191,-0.241498895822833,0.494150804293897,-0.488714970661469
192,-0.207740232411944,0.358591266556637,-0.579323178745437
193,-0.10702425326032,0.3753062248424,-0.285165142958291
194,-0.72280464263556,0.431951133507407,-1.67334817891655
195,-0.103225204744101,0.180775694847766,-0.571012628832814
196,-0.0483340480973574,0.186423770421487,-0.259269770094654
197,-0.103124821057818,0.188018305825032,-0.54848287567161
198,-0.181759144581878,0.231094391712992,-0.786514736400935
199,-0.106299947996646,0.257870981032874,-0.412221443339118
200,2.98169086171626e-05,0.19951367829694,0.000149447941974112
201,-0.0731721169484597,0.207443725937601,-0.352732369309977
202,0.896762887524179,0.550774293224395,1.62818580779118
203,0.677545157345952,0.85144395199146,0.795760138716386
204,0.459195420073629,0.828011726432969,0.554575986564609
205,0.396420143063298,0.89238569544684,0.444225120467446
206,1.4181652429922,0.380726059888193,3.72489669713881
207,0.089489508486589,0.340291553783164,0.262978929367175
208,0.0379897280559084,0.427212239483408,0.0889247183129541
209,0.229070047923198,0.467345269044704,0.490151635409593
210,0.757694162558855,0.377981729122338,2.00457880416124
211,0.198131555505749,0.454461193224444,0.435970240055015
212,0.117848075720865,0.397891631957166,0.296181337469172
213,0.178713125582845,0.334381646061772,0.534458537684901
214,0.155950467850827,1.06462282663735,0.146484242070408
215,-0.473975428250434,1.67421294274374,-0.283103430961221
216,0.297591528389539,1.2190089339058,0.244125797697014
217,-2.03475951559929,0.439476104798086,-4.62996621064106
218,-0.729568196152008,0.657906774806614,-1.10892336739724
