intrcpt
0.007219768892087198
-0.01052988952333948
-0.010811497567682786
0.005619341728965372
-0.012823329197329593
0.003925047308936272
0.0015952156323660322
-0.7370220881024817
0.0030781969502725187
-9.770457168928684e-4
-5.886626656852587e-5
-5.138484243099787e-4
-5.925009315648275e-4
-1.3460477856138428e-4
0.006169190565777616
0.0017753723151161464
0.0030024004974546505
-7.664219784386593e-5
2.8344970239457524e-4
0.0027128646696712518
0.001710627009300242
-0.2635694075637537
0.010612796071669678
0.011496881626777596
0.009178330954367203
0.00846311049121455
0.007435151512840613
0.003694350005284909
0.011446461343430405
0.023651479777513838
0.002713491312110256
-0.0015214683959651877
0.003894621744463615
0.0013212025146779312
-0.0037720853211018674
-0.0011569486335029472
-4.2247538303240046e-4
-0.0049537484732385985
0.0054670490036127185
0.0012187329652260397
4.079506798061016e-4
0.0044924164786022515
0.004080849389837781
0.012225982861252696
-0.0029611854748259584
0.003841878893294323
-0.005610868290350567
0.003848583802929068
1.5454626788109358e-5
2.123928799590653e-5
2.7839015913404287e-5
2.3238634694256963e-5
2.1436571918409376e-5
2.152288105396505e-5
3.3143602754540698e-6
-1.46447776672982e-4
-1.7721654699855656e-4
-1.4837402976872595e-4
-3.1539657503500854e-5
-1.3336333186283092e-4
-6.922140695086902e-5
-3.2794734039787746e-5
2.78814145603812e-4
-3.4594132499834237e-4
-5.021294563265004e-6
3.6707371982916765e-5
8.373116135219374e-6
4.314563182081751e-6
1.1467888735489512e-5
-3.729506957063408e-5
-1.5989824043071893e-5
3.6325170557301193e-7
-1.3152437793223028e-6
1.5160704025387764e-5
2.1186920681329423e-5
-1.1613974670855364e-5
-1.648546558240633e-5
-1.8800676911657426e-5
-2.4745720487824452e-5
-2.203567858122663e-5
-1.4194406048204395e-5
-1.1968938870821531e-5
-1.2746975973636748e-5
-1.6876869446486197e-5
-1.8601969287365808e-5
-1.6621013681019502e-5
-1.7817240538289674e-5
-1.3781614670183185e-5
3.4484092049305693e-6
2.3166015926586027e-6
1.0448809486814464e-4
-1.1753641973342481e-5
-1.892173939723053e-5
-9.320630348440834e-6
3.3426745750280845e-5
8.764556795277648e-5
1.3035966462136164e-4
1.7788750761480737e-4
1.4284340605200655e-4
9.871629843687345e-5
3.5167961113984064e-5
4.803019658494823e-5
1.80158812212148e-4
1.493697510390752e-4
9.952601084476544e-5
2.6480521800382488e-5
-9.523889563994825e-5
-7.693302004540654e-6
-1.3435778259023975e-5
-2.8619919296294224e-5
-2.2769128511934362e-5
-1.4436442572667527e-5
2.0792465430310174e-6
7.393313589850444e-7
-2.6415970592354003e-5
-1.03276856816372e-4
-3.1165375738652164e-5
1.800131738886872e-4
1.0738332680118802e-4
-4.664557911080818e-5
5.4210400990379855e-5
-1.0148005811797052e-4
-2.9372458766997436e-5
2.762925902497025e-6
-5.111827115614421e-6
3.499081902712563e-5
7.841014169367251e-6
-2.1672141466281457e-5
-9.553984182124244e-6
-1.8379959436952383e-5
-1.0450483393217935e-5
-6.232664889327174e-8
-3.958965769117712e-7
3.159985338642801e-6
-1.3157576414828689e-6
3.215053084943502e-5
3.065570281544262e-5
4.379677813245253e-5
2.1357840543442255e-5
6.451411380239006e-6
-1.2592732738174412e-5
-1.9535887399324316e-5
-1.5583410835069177e-5
-7.068124574917784e-6
-9.475328046303646e-6
