hat_vals
1.898531906119084e-4
0.0014041106674799824
-2.4296767652861096e-4
-1.7080319439560768e-4
0.0012245107598442893
6.118429864155041e-4
1.6470998044451184e-4
-9.295218307126853e-6
-1.864953745907685e-4
-1.4304606218286866e-4
5.894397069325729e-4
0.01805290362940673
-1.7012737244927065e-4
4.213554893153334e-4
-1.6691393973955763e-4
-2.731845999126865e-5
-1.2263001483689778e-4
-1.434459199875907e-4
0.0032588075453472546
0.0017729439261543142
-2.8793101157019976e-5
-9.704058023123826e-6
-6.064345448458137e-4
-6.052505956006278e-4
-1.127089379637865e-4
0.008432618362782088
-5.731782414762245e-4
0.0011739039920559918
-2.7822571703785064e-4
-4.894463489349318e-4
0.0033114969173272325
0.001954060025754646
0.004797121032203833
0.007278799106692852
0.007505261366722352
-0.0016115332580533255
0.001585745202982093
-0.001675804445521077
-0.0015168593046766305
0.005704579067369071
6.511069261530823e-4
-0.0017195904846149584
0.0018245020954812874
-0.0017739780117244544
0.0019119363717098545
0.002756232581610332
-5.013239271422684e-4
-0.0015987527337065876
-9.99219464205217e-4
-0.0014461695546850622
0.0043303515099979385
0.010664122845432906
-7.646719224186883e-6
-8.53495419800386e-6
-9.209645253157483e-6
-8.38610282984373e-6
-9.174379810467637e-6
-7.886527241952131e-6
-6.215376394819697e-6
5.594157151514481e-4
7.234086301123066e-4
3.222100773794021e-4
2.908099000126793e-5
5.127063922646894e-4
2.2568179907506573e-4
3.040976077221815e-4
0.006026588257758919
0.00936635581894818
-5.102756567146703e-6
-1.7257074436929586e-6
-1.996572252801723e-6
-1.3129297067999245e-6
-6.931440203182967e-7
-2.12333244548665e-6
-1.54677476825253e-6
-2.238516990863014e-7
-1.2327789596752431e-6
-9.33462265422047e-6
-4.4964709707372045e-6
-1.0052661023215456e-5
-8.007073504232426e-6
-4.515106763567782e-6
-6.910027584119018e-6
-5.24034257415078e-6
-6.671605572600077e-7
-5.440327894259635e-6
-1.000974039579424e-5
-6.561655296363107e-6
-8.443954770834781e-6
-7.131748374019027e-6
-6.443435887641371e-6
-4.697444845146522e-6
3.46954911547844e-6
1.476106389371759e-5
1.917645991907076e-4
-1.0046540472376789e-5
-9.735512493925699e-6
-8.635515824591018e-6
1.0190010150507555e-4
4.1558894820356015e-4
4.585782390452837e-4
5.652889525186195e-4
-3.615572609986159e-6
-3.037490136185787e-6
-2.246807160110565e-6
-2.6995505839574733e-6
-3.0034481069090456e-6
-2.209964861888933e-6
-2.3041650313077802e-6
-4.469563133666552e-6
-8.699582069632052e-6
-8.63567560043474e-6
-4.356883533417434e-6
-2.7555221261056273e-6
-3.427212986509029e-6
-1.0052538231305112e-5
-8.27536247042425e-6
-3.4007920565453136e-6
-9.76717012411652e-6
-8.858537206267188e-6
8.307267625480068e-4
6.724354997317924e-4
0.001255669990057084
6.468183691013418e-4
0.0010238818035431753
8.744219474527841e-4
3.015230122349684e-4
-4.449751810577872e-6
-5.092795007285815e-6
-1.6482861943665775e-6
-1.8652249261963528e-6
-3.2000889355503455e-6
-2.0743197708629874e-6
-1.39862988713329e-6
-1.3128813219327964e-6
-2.2404600858294607e-7
-5.7826790902101555e-6
8.96986250240769e-6
-3.4382020046591225e-6
1.2512568946951535e-4
-8.85279898040915e-6
-5.154349190550367e-6
-5.4072917012800725e-6
-7.873426768222006e-6
-1.0669677886663184e-6
-7.630298528911226e-7
-5.491084356620006e-7
-8.200065411178211e-7
-1.0136031360936082e-6
-2.171128013070111e-7
-8.624824332834082e-8
-6.336867858353843e-7
-2.600763008340056e-7
-2.5674843432596586e-7
-5.49359767846319e-7
-2.068918120970674e-6
-4.631171643740552e-6
-7.88094697058426e-7
-3.285206273598732e-6
-1.3761503547332525e-6
-1.0116313789536846e-6
-2.4724905289300786e-6
-5.613919873395743e-6
-1.4367380278909248e-6
-4.0095701122607054e-6
-5.150192758251056e-8
-6.318369620595372e-8
-2.4539077363612305e-8
-4.6775791023054653e-7
-5.789847786510856e-7
-3.9853538628573885e-7
-3.2104253089301793e-7
-1.2958578505500134e-7
-1.347694304418208e-7
-1.5488594660603217e-6
-1.7149722424279124e-6
-1.314451050275238e-6
-2.4633376013928176e-6
-2.0684757087965173e-6
-1.3861299858539163e-6
-1.1043638031734226e-6
-1.5571913251784847e-6
0.0018217281407189119
0.0018571779531904727
0.004679614584185577
-1.1994839946166372e-4
-1.1971360877527829e-4
4.0651519030680756e-4
-1.2608850403553285e-4
-1.1433510831462671e-4
-1.23295324745635e-4
-5.8885836734130736e-5
-1.194456203323424e-4
-1.142120789065074e-4
-1.0558822743434029e-4
-1.2199215112960767e-4
-7.370705458672139e-5
-4.387294908067016e-5
-5.7782777879259016e-5
-5.479402950702471e-5
-5.312024999863507e-5
-2.7928372739419025e-6
-4.3568494058558124e-05
-4.877461968648751e-5
-7.874988257196067e-5
-7.411041769237816e-5
-7.194468862185251e-5
-7.6835827496797e-5
-5.17365922566134e-5
-3.1543493063255283e-5
-3.4159211974068936e-5
-3.217392365161082e-5
-6.015213211181514e-5
-7.839920202888122e-5
-7.149288143644819e-5
-6.441692949547172e-5
-6.592843404720205e-5
-6.331579146467297e-5
-7.061017263551037e-5
-7.699558584303599e-5
-6.678624110681584e-5
-7.57407681967868e-5
-7.839836529133118e-5
-7.481075963853771e-5
-7.768927623307764e-5
-7.435341946163563e-5
-7.595878491054042e-5
0.0010167439568228276
-6.527212888079828e-5
0.0014539702877116034
0.006868847092825065
0.005408315950246557
3.9056344823756286e-4
3.0208969289871937e-4
-5.593342854583549e-5
-4.937141163039615e-5
-7.889161928864112e-5
-6.859810153346803e-5
-7.65114162363403e-5
-7.740721706991887e-5
-7.893470084290837e-5
0.002271862003046709
0.004593353027689695
3.2382389685730407e-4
1.384914765821372e-4
-7.259596841670973e-5
-7.703498058352931e-5
5.364145077336629e-4
-4.88150843637033e-5
-1.2742132026725032e-5
-5.261447293863546e-5
-2.661079296106381e-5
-6.362918183769179e-5
-6.766768556902694e-5
-7.874392242142898e-5
0.0011369713209283907
9.547389401414498e-4
0.0011385898399244275
0.0012112477402692417
6.691416946725843e-5
-7.273606498521703e-5
7.781256452288834e-6
2.786254457207405e-5
9.909197952902319e-5
-7.556932636023587e-5
9.637500248466456e-5
8.357936202033617e-5
-1.2901393063193247e-4
-1.2989150333646415e-4
-1.3000241584618693e-4
-7.453791586037709e-5
-7.542841568798487e-5
-1.1239851504682031e-4
-1.2529057481339565e-4
-1.1002655007406167e-4
-1.1009822324146022e-4
-2.0217875963639348e-5
2.2022623278537723e-5
7.599028435572517e-5
-3.631001123622835e-5
-3.8855062202762574e-5
-3.8399699209040963e-5
-3.445752049539304e-5
-3.642836970961188e-5
-3.547259730806331e-5
-7.807364184822245e-5
-8.53544758381353e-5
-8.955505103200693e-5
-9.886590198214473e-5
-1.0145773833282023e-4
-9.86831166905076e-5
-9.858263121670996e-5
-1.0838498452428462e-4
-1.0941259786722235e-4
-1.127044924979099e-4
-1.1847935798994834e-4
-1.1578803362570585e-4
-5.6716808501913e-5
-5.949341526691445e-5
-6.0846428113830946e-5
-4.292967660492196e-5
-4.295588510241447e-5
-4.174674130463726e-5
4.4892978983191107e-4
2.627000890722547e-4
4.4203922369473355e-4
1.506310613227022e-4
1.5087309328035319e-4
1.503889477796669e-4
0.001736852702234472
0.0017294141487422436
0.0017297522824308163
0.0017256440516698031
0.0010870796744757033
0.0010871636337390412
0.0017632013139047046
0.0017511759963725704
0.0011046747417250027
0.0017479656709266775
0.00326682996121578
0.003266829961195062
4.3857056183479966e-4
4.3430135117163957e-4
4.330173225959106e-4
6.711912835908047e-4
0.0011216325548541442
0.0011199303890335915
